time,e1,e2,r1,r2,tau1,tau2
0.65005416,-0.12844193,-0.002098903,-0.63326967,0.06610055,-2.9629042,0.5798241
0.65505457,-0.12839174,-0.0017050207,-0.62913495,0.07388589,-2.9089925,0.6135842
0.660055,-0.12832224,-0.0012821555,-0.6249262,0.08195186,-2.8566742,0.64669573
0.6650554,-0.12823331,-0.00082960725,-0.62063885,0.090298265,-2.805944,0.6791684
0.67005587,-0.12812543,-0.0003466606,-0.616271,0.0989247,-2.7567873,0.71101916
0.6750563,-0.12799835,0.00016725063,-0.61181724,0.10782874,-2.7091832,0.74226344
0.6800567,-0.1278522,0.00071275234,-0.60727334,0.11700821,-2.6631036,0.7729238
0.6850571,-0.1276871,0.0012904406,-0.602635,0.12645978,-2.6185117,0.8030286
0.6900575,-0.1275028,0.0019008815,-0.5978962,0.13617912,-2.5753617,0.832608
0.6950579,-0.12729955,0.002544552,-0.5930527,0.14616087,-2.5336056,0.86169577
0.70005834,-0.12707722,0.0032219887,-0.5880984,0.15639913,-2.4931777,0.8903344
0.70505875,-0.1268357,0.0039336085,-0.5830271,0.16688645,-2.4540071,0.9185678
0.71005917,-0.12657487,0.004679829,-0.57783246,0.17761454,-2.416016,0.9464451
0.7150596,-0.12629473,0.005460918,-0.57250834,0.18857354,-2.3791122,0.9740218
0.72006,-0.12599492,0.0062772036,-0.56704676,0.19975305,-2.343192,1.0013585
0.7250604,-0.12567532,0.0071288943,-0.561441,0.21114099,-2.3081408,1.028516
0.7300608,-0.1253357,0.008016169,-0.5556835,0.22272462,-2.2738426,1.0555683
0.7350612,-0.12497592,0.008939117,-0.54976726,0.23448941,-2.2401667,1.0825925
0.7400617,-0.1245954,0.0098977685,-0.5436825,0.24641967,-2.2069643,1.1096687
0.7450621,-0.124194145,0.010892004,-0.53742284,0.25849786,-2.174086,1.1368824
0.7500625,-0.12377167,0.011921704,-0.53097904,0.27070558,-2.1413617,1.1643269
0.75506294,-0.12332761,0.0129866,-0.5243427,0.28302282,-2.1086173,1.1920962
0.76006335,-0.122861385,0.014086366,-0.5175042,0.29542822,-2.0756607,1.2202924
0.76506376,-0.12237275,0.015220612,-0.5104557,0.30789933,-2.0422983,1.2490206
0.7700642,-0.1218611,0.016388774,-0.5031879,0.32041174,-2.0083163,1.2783906
0.7750646,-0.12132597,0.017590195,-0.49569198,0.33294007,-1.9734979,1.3085152
0.780065,-0.12076676,0.01882416,-0.4879588,0.3454576,-1.9376155,1.3395104
0.7850654,-0.12018299,0.020089805,-0.47998005,0.35793638,-1.9004326,1.3714969
0.7900658,-0.11957383,0.021386087,-0.47174588,0.37034672,-1.8616809,1.4045815
0.79506624,-0.1189388,0.022711962,-0.46324906,0.3826594,-1.8211361,1.4389018
0.80006665,-0.11827731,0.02406618,-0.4544816,0.3948427,-1.7785424,1.4745804
0.80506706,-0.11758852,0.025447339,-0.44543475,0.40686384,-1.7336392,1.5117389
0.81006753,-0.116871715,0.026854068,-0.43610084,0.41869,-1.6861647,1.5505009
0.81506795,-0.11612606,0.02828464,-0.42647225,0.43028632,-1.6358554,1.590984
0.82006836,-0.11535108,0.029737353,-0.41654363,0.44161832,-1.5824486,1.6333073
0.8250688,-0.11454594,0.031210303,-0.40630862,0.45265067,-1.5256878,1.6775813
0.8300692,-0.11370957,0.032701492,-0.39576027,0.4633479,-1.465312,1.723916
0.8350696,-0.112841606,0.034208804,-0.38489616,0.47367463,-1.4010808,1.7724108
0.84007,-0.1119411,0.035730004,-0.37371153,0.4835955,-1.332751,1.8231624
0.8450704,-0.111007094,0.037262708,-0.36220264,0.49307528,-1.260096,1.8762555
0.85007083,-0.110038996,0.038804382,-0.3503685,0.5020791,-1.1829045,1.9317662
0.85507125,-0.10903597,0.040352464,-0.33820778,0.5105736,-1.1009802,1.9897614
0.86007166,-0.1079973,0.04190424,-0.32572094,0.5185257,-1.0141177,2.0502505
0.8650721,-0.10692215,0.043456912,-0.3129098,0.5259062,-0.92218703,2.113328
0.8700725,-0.10580993,0.045007586,-0.29977745,0.53268445,-0.8250545,2.1790216
0.8750729,-0.104659796,0.046553284,-0.28632674,0.5388317,-0.722605,2.247349
0.88007337,-0.10347128,0.048090994,-0.27256364,0.54432106,-0.6147479,2.318316
0.8850738,-0.10224366,0.04961762,-0.258494,0.5491277,-0.50142574,2.3919094
0.8900742,-0.10097647,0.051129997,-0.24412596,0.55322886,-0.3826012,2.4681067
0.8950746,-0.0996691,0.052625,-0.22946829,0.55660474,-0.25827265,2.5468686
0.900075,-0.09832132,0.05409944,-0.21453255,0.5592378,-0.12846744,2.6281428
0.90507543,-0.09693253,0.0555501,-0.19932956,0.5611132,0.006762624,2.7117887
0.91007584,-0.09550238,0.056973755,-0.18387371,0.562222,0.14732063,2.7978048
0.91507626,-0.09403074,0.058367282,-0.16817999,0.5625552,0.29309642,2.8861032
0.92007667,-0.092517495,0.05972755,-0.15226439,0.5621066,0.44394714,2.9765797
0.9250771,-0.09096265,0.061051488,-0.13614428,0.56087285,0.5997028,3.069121
0.9300775,-0.08936608,0.062336087,-0.119837105,0.5588539,0.7601696,3.1636038
0.9350779,-0.08772802,0.06357834,-0.1033628,0.5560523,0.92512405,3.2598953
0.9400783,-0.086048484,0.06477547,-0.08674067,0.55247456,1.0943066,3.357781
0.94507873,-0.084327936,0.065924704,-0.06999391,0.54813194,1.2674621,3.4571953
0.9500792,-0.08256662,0.06702343,-0.05314356,0.543036,1.4443102,3.5579896
0.9550796,-0.08076513,0.0680691,-0.036212772,0.5372005,1.6245528,3.6600108
0.96008,-0.07892406,0.06905931,-0.019224674,0.5306419,1.8078771,3.763104
0.96508044,-0.07704413,0.06999192,-0.0022030473,0.52337945,1.9939587,3.8671136
0.97008085,-0.07512617,0.0708648,0.014827907,0.5154341,2.1824512,3.971836
0.97508126,-0.07317114,0.071676016,0.031843126,0.50683045,2.373024,4.077164
0.9800817,-0.07117975,0.072423846,0.04881957,0.49759325,2.5653362,4.182946
0.9850821,-0.06915343,0.073106766,0.06573135,0.4877491,2.7590468,4.2890396
0.9900825,-0.06709325,0.07372329,0.08255476,0.47732493,2.9538112,4.3953
0.9950829,-0.065000415,0.074272126,0.09926638,0.46634898,3.149294,4.5015907
1.0000833,-0.06287646,0.07475233,0.11584172,0.4548511,3.3451643,4.6077857
1.0050838,-0.060722828,0.07516298,0.13225776,0.4428608,3.5410864,4.713749
1.0100842,-0.05854094,0.07550323,0.14849237,0.4304077,3.736745,4.8193636
1.0150846,-0.05633247,0.0757727,0.16452324,0.4175231,3.9318304,4.9245243
1.020085,-0.054099083,0.07597077,0.18032914,0.40423578,4.126052,5.029131
1.0250854,-0.05184245,0.07609752,0.19589007,0.39057723,4.3191314,5.1330986
1.0300858,-0.0495646,0.07615259,0.2111854,0.37657484,4.5108423,5.236406
1.0350863,-0.047267318,0.07613632,0.22619763,0.3622565,4.7008886,5.3388987
1.0400866,-0.04495251,0.07604867,0.24090898,0.34764874,4.8890357,5.440512
1.0450871,-0.04262185,0.075890124,0.25530413,0.332779,5.0750685,5.541194
1.0500875,-0.0402776,0.075661,0.26936612,0.31767213,5.2587905,5.6408997
1.0550879,-0.037921667,0.07536209,0.28308105,0.30235296,5.4400177,5.7395926
1.0600884,-0.035556078,0.07499397,0.2964357,0.28684348,5.618595,5.837246
1.0650887,-0.03318298,0.074557364,0.30941752,0.27116394,5.794457,5.9339547
1.0700892,-0.030804396,0.07405323,0.32201687,0.25533086,5.967388,6.029559
1.0750896,-0.028422236,0.073482335,0.33422434,0.23936146,6.1372824,6.124052
1.08009,-0.026038647,0.072845876,0.34603062,0.22327352,6.3040495,6.2174377
1.0850904,-0.023655772,0.07214469,0.35742736,0.20708036,6.467619,6.30972
1.0900909,-0.02127552,0.07138014,0.36840847,0.1907962,6.627937,6.400914
1.0950912,-0.018899918,0.070553005,0.3789683,0.17443037,6.7849693,6.491034
1.1000917,-0.016530752,0.06966478,0.38910314,0.1579938,6.9387875,6.5802293
1.105092,-0.014170408,0.06871635,0.3988082,0.14148957,7.089272,6.6683593
1.1100925,-0.011820555,0.06770909,0.4080816,0.12492615,7.236433,6.7554555
1.1150929,-0.009483099,0.06664401,0.4169208,0.108308256,7.380291,6.841544
1.1200933,-0.0071599483,0.06552255,0.42532393,0.091641724,7.5208774,6.9266577
1.1250937,-0.004852891,0.06434554,0.4332901,0.07492787,7.6582355,7.010822
1.1300942,-0.002563715,0.063114345,0.4408188,0.05817026,7.7924175,7.094067
1.1350946,-0.00029408932,0.061830044,0.44791025,0.041369736,7.9235516,7.176503
1.140095,0.0019540787,0.060493708,0.4545645,0.024524868,8.051617,7.25804
1.1450955,0.0041793585,0.05910653,0.460783,0.0076370835,8.176685,7.3386993
1.1500958,0.006379962,0.05766946,0.46656537,-0.009293497,8.298832,7.418498
1.1550963,0.008554459,0.056183577,0.47191304,-0.026266098,8.418138,7.4974527
1.1600966,0.0107011795,0.05464983,0.47682595,-0.04328066,8.534676,7.575567
1.1650971,0.012818813,0.053069353,0.48130566,-0.060335517,8.64852,7.6528387
1.1700975,0.01490593,0.05144286,0.4853528,-0.077430665,8.759746,7.7292585
1.175098,0.016960979,0.049771667,0.48896688,-0.09456217,8.868394,7.804784
1.1800983,0.018982649,0.048056304,0.49214804,-0.11172867,8.974525,7.8793893
1.1850988,0.020969748,0.046298027,0.49489647,-0.12892371,9.078185,7.953042
1.1900991,0.022920847,0.04449755,0.49721077,-0.14614254,9.179413,8.025695
1.1950996,0.024834633,0.042655945,0.4990894,-0.16337723,9.278231,8.09729
1.2001001,0.026709914,0.040774167,0.5005309,-0.18061876,9.374647,8.167756
1.2051004,0.028545499,0.03885299,0.50153315,-0.19785738,9.468652,8.237002
1.2101009,0.030340075,0.036893666,0.50209284,-0.21507865,9.560219,8.304939
1.2151012,0.03209257,0.03489703,0.50220716,-0.23226875,9.649298,8.3714485
1.2201017,0.033801913,0.032864332,0.50187266,-0.24940926,9.73567,8.436215
1.2251021,0.03546667,0.030796587,0.50108236,-0.26647687,9.819377,8.499287
1.2301025,0.03708589,0.028695226,0.49983233,-0.28344816,9.900303,8.56051
1.2351029,0.038658142,0.02656132,0.49811593,-0.30029923,9.978307,8.619715
1.2401034,0.04018271,0.024396539,0.49592945,-0.317001,10.053223,8.6767235
1.2451037,0.041657925,0.022202194,0.49326432,-0.3335237,10.124855,8.731336
1.2501042,0.04308307,0.019980013,0.49011624,-0.3498336,10.192988,8.783351
1.2551045,0.04445684,0.017731667,0.48647788,-0.3658948,10.257379,8.832543
1.260105,0.045777917,0.0154592395,0.4823418,-0.3816672,10.317758,8.87869
1.2651054,0.04704523,0.01316452,0.4777018,-0.39711022,10.373559,8.921206
1.2701058,0.04825771,0.010850012,0.47254983,-0.41217107,10.424749,8.960215
1.2751063,0.04941392,0.008517981,0.46687865,-0.4268039,10.471001,8.995465
1.2801067,0.05051291,0.0061708093,0.4606839,-0.44096082,10.511975,9.026708
1.2851071,0.051553488,0.0038115382,0.45396057,-0.4545893,10.547322,9.053697
1.2901075,0.052534223,0.0014429688,0.44670314,-0.467637,10.576683,9.076189
1.295108,0.05345416,-0.0009316802,0.43890947,-0.48004872,10.599706,9.093951
1.3001083,0.05431211,-0.0033091903,0.43057716,-0.49176884,10.6160345,9.106762
1.3051088,0.055106997,-0.005685866,0.42170563,-0.5027393,10.624964,9.11398
1.3101091,0.055837393,-0.00805819,0.41229156,-0.5128952,10.626546,9.1159
1.3151096,0.05650258,-0.010421932,0.40233937,-0.52217823,10.620483,9.112363
1.32011,0.05710125,-0.012773216,0.39185217,-0.5305328,10.606512,9.103239
1.3251104,0.057632565,-0.0151075125,0.38083714,-0.53790176,10.584402,9.088436
1.3301108,0.058095336,-0.01742047,0.3693014,-0.54423124,10.553974,9.067902
1.3351113,0.058488846,-0.019707263,0.35725647,-0.5494675,10.514686,9.041149
1.3401117,0.05881238,-0.02196312,0.34471357,-0.5535518,10.466911,9.008751
1.3451121,0.059064865,-0.024183214,0.33168694,-0.55643886,10.410647,8.970791
1.3501126,0.059246063,-0.0263623,0.318197,-0.5580854,10.345967,8.927411
1.3551129,0.05935502,-0.028495252,0.30426273,-0.55845326,10.27301,8.878799
1.3601134,0.059391618,-0.030576766,0.2899091,-0.55750877,10.191572,8.824725
1.3651137,0.059355497,-0.032601714,0.27515987,-0.55521625,10.102429,8.766052
1.3701142,0.05924642,-0.034564555,0.26004392,-0.55155414,10.005964,8.703136
1.3751146,0.059064507,-0.03646022,0.24459368,-0.5465092,9.902637,8.636379
1.380115,0.058809876,-0.03828323,0.228843,-0.5400726,9.792569,8.565784
1.3851154,0.058482766,-0.04002869,0.21282595,-0.53223765,9.676851,8.492401
1.3901159,0.058083653,-0.041691363,0.19658142,-0.5230122,9.556156,8.416761
1.3951162,0.057613254,-0.043266535,0.18015042,-0.5124132,9.431209,8.339425
1.4001167,0.05707252,-0.04474932,0.16357571,-0.5004634,9.302434,8.2605915
1.405117,0.056462288,-0.046135485,0.14689857,-0.487189,9.171102,8.181376
1.4101175,0.055783868,-0.04742062,0.13016465,-0.47262996,9.038058,8.102386
1.415118,0.05503869,-0.048600912,0.11342019,-0.4568348,8.90417,8.024225
1.4201183,0.054228425,-0.04967296,0.09671199,-0.4398594,8.770056,7.947213
1.4251188,0.05335486,-0.05063331,0.080085635,-0.42175996,8.636966,7.872357
1.4301192,0.0524199,-0.05147934,0.06358799,-0.40260738,8.505757,7.800206
1.4351196,0.051425815,-0.052208483,0.047266126,-0.38247675,8.37727,7.7312846
1.44012,0.050374866,-0.052818894,0.03116554,-0.36144888,8.2522,7.665963
1.4451205,0.049269795,-0.053308964,0.015331656,-0.3396067,8.131569,7.6049585
1.4501208,0.04811287,-0.053677678,-0.00019350648,-0.31704098,8.016098,7.548668
1.4551213,0.046907425,-0.05392438,-0.015365064,-0.29384524,7.9064713,7.4974437
1.4601216,0.045656085,-0.054049253,-0.030144334,-0.2701168,7.8033586,7.4516354
1.4651221,0.04436207,-0.054052234,-0.044492036,-0.24595153,7.7074184,7.4115887
1.4701225,0.043028712,-0.053934515,-0.058371007,-0.22145146,7.6191626,7.3774934
1.4751229,0.041659236,-0.05369723,-0.07174772,-0.19671583,7.5390415,7.349495
1.4801234,0.040257096,-0.053342223,-0.084590375,-0.1718446,7.467654,7.327911
1.4851238,0.03882563,-0.052871943,-0.09687024,-0.14694035,7.405259,7.3126926
1.4901242,0.037368536,-0.05228889,-0.10856038,-0.12210059,7.352138,7.3038425
1.4951246,0.035889387,-0.051596522,-0.11963749,-0.09742302,7.3085155,7.301317
1.500125,0.03439188,-0.05079794,-0.13008091,-0.07299858,7.2745686,7.305049
1.5051254,0.032879353,-0.04989755,-0.1398747,-0.048919857,7.2507553,7.315289
1.5101259,0.031355858,-0.048899055,-0.14900124,-0.025275707,7.2369123,7.331623
1.5151262,0.029824615,-0.047807693,-0.15745091,-0.0021529198,7.2330666,7.3538685
1.5201267,0.028289318,-0.04662788,-0.16521463,0.020371735,7.2392044,7.381835
1.525127,0.026753664,-0.045365214,-0.1722858,0.042221308,7.2552686,7.4152985
1.5301275,0.02522099,-0.044024825,-0.17866224,0.06332731,7.281164,7.4540286
1.5351279,0.023694515,-0.04261267,-0.18434468,0.08362281,7.317123,7.498172
1.5401284,0.022177935,-0.04113424,-0.18933254,0.10304314,7.36264,7.547078
1.5451287,0.020674229,-0.039595842,-0.19363195,0.12153131,7.4174967,7.6004534
1.5501292,0.019186616,-0.038003445,-0.19724992,0.13903749,7.481436,7.6579914
1.5551296,0.017718077,-0.036363482,-0.20019627,0.15551561,7.554166,7.719375
