time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
47.923992,0.30482113,0.008566976,0.35803986,0.061785698,0.22994494,-0.15606895,0.78940284,-0.03087914,8.974218,9.155312,10.1333275,9.487291
47.928993,0.30524743,0.010133266,0.46579385,0.17067969,0.23187852,-0.15627167,1.6318043,0.8253327,8.934911,9.15327,9.703312,9.061773
47.933994,0.3056667,0.011741519,0.42081726,0.12689209,0.2338148,-0.15642667,1.1700953,0.3809932,8.895133,9.151045,9.741413,9.314514
47.938995,0.30607688,0.013406515,0.19178796,-0.10088241,0.23575073,-0.15650749,0.5812333,-0.18948853,8.854859,9.148636,8.571621,8.000829
47.943996,0.30647635,0.015130997,0.19877541,-0.09256995,0.23768425,-0.15651238,0.48319653,-0.27976257,8.814106,9.146029,9.809953,9.222986
47.948997,0.30686843,0.016863704,0.056708097,-0.23329663,0.23962343,-0.15654773,0.25299796,-0.49117285,8.772976,9.143151,8.938217,8.276908
47.953995,0.30725062,0.018657923,0.37592208,0.08732939,0.24156547,-0.15650421,0.9218992,0.19889826,8.73135,9.1400385,9.042534,8.613006
47.958996,0.30761874,0.020518184,0.39745784,0.110357285,0.24349934,-0.15638462,0.8549032,0.1515483,8.689212,9.136663,9.2018385,8.72343
47.963997,0.30797327,0.022437215,0.20679379,-0.07874215,0.24542958,-0.15620327,0.74991775,0.055992663,8.646608,9.133012,7.771584,7.317109
47.968998,0.30831897,0.02436769,0.27138615,-0.012565136,0.247367,-0.15605855,0.9807081,0.31453526,8.603605,9.12902,9.704891,9.231879
47.974,0.30864596,0.026390433,0.3642528,0.081997275,0.24929208,-0.15578988,0.8179744,0.1691814,8.56007,9.124726,10.120591,9.457685
47.979,0.30895853,0.02845633,0.2626791,-0.0178231,0.25121546,-0.15550056,0.5876534,-0.053461313,8.516111,9.120085,9.390024,8.949784
47.983997,0.30926585,0.030526161,0.3112191,0.032479405,0.25315836,-0.15526778,0.83633745,0.22861558,8.471724,9.115048,8.407003,8.032795
47.989,0.30955207,0.032709718,0.45274103,0.17589867,0.2550852,-0.15488017,0.99437547,0.39565462,8.426674,9.1096325,9.1072645,8.474262
47.994,0.30983007,0.03489721,0.43452013,0.15958726,0.2570262,-0.15455934,0.8971587,0.31737876,8.381205,9.103784,9.334177,8.844462
47.999,0.310094,0.037131548,0.23411965,-0.038842797,0.25896966,-0.15421978,0.63719964,0.076079905,8.335217,9.097485,9.334672,9.033458
48.004,0.31033933,0.039405823,0.23769939,-0.03323412,0.26090753,-0.15387759,0.33482546,-0.20235717,8.288817,9.090727,9.399043,9.061739
48.009,0.31056392,0.041744113,0.3618449,0.09302509,0.26283824,-0.15348285,0.941947,0.4228698,8.241978,9.083508,9.364022,9.065804
48.014,0.3107698,0.044115663,0.3019998,0.035345674,0.26476344,-0.15310773,0.38632283,-0.105246335,8.194689,9.075773,10.491142,9.97833
48.019,0.3109516,0.046562195,0.33488584,0.07049644,0.266675,-0.15266639,0.84611845,0.38532233,8.146903,9.067522,9.263341,8.934161
48.024002,0.311113,0.04910159,0.22988665,-0.032124758,0.26858193,-0.15212658,0.42368725,-0.0074067116,8.098466,9.05873,9.125599,8.9099245
48.029003,0.3112495,0.051722527,0.42350125,0.16397429,0.27047724,-0.15151528,0.8184347,0.39797914,8.0495,9.049387,8.474274,8.223999
48.034004,0.31137145,0.054338455,0.29775214,0.04071915,0.27238345,-0.15100953,0.62194026,0.22450304,8.000183,9.03946,9.552396,9.30338
48.039,0.31147385,0.05700636,0.23778033,-0.016687155,0.27429205,-0.15049085,0.7483661,0.38391942,7.9503584,9.028922,9.368966,9.147259
48.044003,0.31154835,0.05976391,0.26169944,0.009914994,0.27618375,-0.14989305,0.6233529,0.2800591,7.899925,9.017738,8.747337,8.639255
48.049004,0.31160223,0.06255877,0.1813829,-0.06766057,0.2780769,-0.14932111,0.38386306,0.06690651,7.8490186,9.005903,9.347765,9.085381
48.054005,0.31163216,0.065411925,0.35735762,0.11113739,0.2799654,-0.14873406,0.89838576,0.59558636,7.7975826,8.993388,7.477173,7.3957176
48.059006,0.31164515,0.06826794,0.34813142,0.10475421,0.28186467,-0.14824474,0.7850741,0.5153752,7.7457285,8.980185,8.392732,8.175569
48.064007,0.31163073,0.07120991,0.32319295,0.082772136,0.28375342,-0.14768586,0.49442196,0.2407887,7.693236,8.966237,8.5218315,8.476811
48.069004,0.31159675,0.07415998,0.3742689,0.13683212,0.28565097,-0.14721274,0.67507863,0.45722836,7.6403837,8.9515915,8.917785,8.772568
48.074005,0.31153333,0.077203274,0.41072857,0.17639852,0.28753388,-0.1466614,0.6122479,0.4286173,7.586812,8.936135,8.179053,8.214451
48.079006,0.31144094,0.08033168,0.26164186,0.030532598,0.28940693,-0.14604774,0.6437366,0.49134445,7.5325994,8.919885,8.402194,8.290627
48.084007,0.31131816,0.08352673,0.4369532,0.20916176,0.29126903,-0.14541179,0.6641159,0.5372267,7.477868,8.902839,8.783272,8.694924
48.08901,0.31117094,0.08676398,0.11982119,-0.10458577,0.2931335,-0.14480469,0.15333,0.048849046,7.422599,8.884975,8.959211,8.914969
48.09401,0.31099796,0.09002495,0.2540034,0.03303039,0.29499838,-0.14426374,0.4645129,0.39407098,7.3669043,8.866299,9.589708,9.46394
48.099007,0.31079483,0.093363404,0.26398838,0.04655695,0.2968568,-0.14367747,0.37384316,0.31845713,7.3106146,8.846752,8.990091,8.923152
48.104008,0.3105713,0.0966897,0.14225507,-0.071626544,0.29872635,-0.14323422,0.31336898,0.27527112,7.253914,8.826369,9.20494,9.243873
48.10901,0.3103267,0.10001469,0.2608447,0.0505327,0.30060658,-0.14290586,0.41722524,0.4041832,7.1967754,8.805122,9.288239,9.187193
48.11401,0.31006002,0.10337484,0.25611317,0.049427986,0.3024951,-0.1426166,0.4294909,0.43233854,7.1390033,8.782955,9.239858,9.213827
48.11901,0.30977082,0.10672271,0.3549434,0.15189528,0.30439115,-0.14246064,0.51961327,0.52488685,7.0808725,8.75993,8.746846,8.8367
48.124012,0.3094678,0.109998345,-0.008820534,-0.20828998,0.3063113,-0.14255425,-0.07300529,-0.031454086,7.0225368,8.736098,8.416328,8.6014385
