time,e1,e2,r1,r2,tau1,tau2
0.76006335,-0.124647975,0.0027416945,-0.5691185,0.2921375,-1.3867506,1.6240411
0.76506376,-0.12437284,0.004143119,-0.56306314,0.30307823,-1.3189423,1.6650017
0.7700642,-0.12407422,0.0055641234,-0.5568472,0.313979,-1.2506496,1.7062998
0.7750646,-0.123752,0.0070040226,-0.5504695,0.3248297,-1.1818084,1.7479684
0.780065,-0.12340605,0.008462101,-0.543929,0.33561978,-1.1123356,1.790045
0.7850654,-0.123036146,0.009937614,-0.53722405,0.34633878,-1.0421634,1.832563
0.7900658,-0.12264192,0.011429727,-0.53035295,0.35697567,-0.9712097,1.8755581
0.79506624,-0.12222326,0.012937635,-0.5233151,0.3675197,-0.8994042,1.9190649
0.80006665,-0.12177992,0.014460504,-0.5161095,0.37796003,-0.826667,1.963119
0.80506706,-0.121311665,0.01599741,-0.50873554,0.38828546,-0.75292724,2.0077538
0.81006753,-0.12081826,0.017547488,-0.50119257,0.39848512,-0.67810434,2.0530057
0.81506795,-0.12029946,0.019109696,-0.4934804,0.4085473,-0.60213125,2.0989046
0.82006836,-0.11975515,0.02068308,-0.48559943,0.41846105,-0.52493125,2.1454854
0.8250688,-0.11918521,0.022266597,-0.4775504,0.428215,-0.44644135,2.1927776
0.8300692,-0.11858916,0.023859203,-0.4693324,0.43779802,-0.36658204,2.2408142
0.8350696,-0.11796713,0.025459826,-0.46094787,0.44719887,-0.28529966,2.2896218
0.84007,-0.11731875,0.027067393,-0.45239693,0.45640674,-0.202523,2.3392305
0.8450704,-0.11664367,0.028680712,-0.44368002,0.46541026,-0.118195176,2.3896651
0.85007083,-0.115942,0.03029862,-0.4348002,0.47419855,-0.032257676,2.4409513
0.85507125,-0.11521363,0.031919926,-0.42575952,0.48276094,0.055337906,2.4931111
0.86007166,-0.11445832,0.033543438,-0.4165597,0.4910868,0.14464533,2.5461667
0.8650721,-0.11367583,0.035167933,-0.40720263,0.49916583,0.23570585,2.600135
0.8700725,-0.11286616,0.03679213,-0.39769167,0.5069877,0.32856095,2.6550343
0.8750729,-0.112029195,0.038414717,-0.38802975,0.5145422,0.4232427,2.7108772
0.88007337,-0.11116493,0.040034473,-0.37822074,0.5218201,0.5197824,2.7676764
0.8850738,-0.11027324,0.041649997,-0.36826792,0.5288115,0.6181996,2.8254392
0.8900742,-0.10935414,0.043260008,-0.35817555,0.53550744,0.7185161,2.884173
0.8950746,-0.10840762,0.044863164,-0.34794798,0.5418993,0.8207382,2.9438806
0.900075,-0.107433796,0.046458125,-0.3375904,0.54797864,0.92487204,3.0045629
0.90507543,-0.10643244,0.04804352,-0.32710624,0.5537374,1.0309147,3.0662155
0.91007584,-0.10540366,0.049617976,-0.31650114,0.55916786,1.1388586,3.1288338
0.91507626,-0.104347706,0.051180124,-0.30578136,0.5642629,1.2486837,3.1924076
0.92007667,-0.10326457,0.052728623,-0.29495198,0.569016,1.3603686,3.256925
0.9250771,-0.10215449,0.05426207,-0.28401965,0.57342064,1.4738786,3.32237
0.9300775,-0.101017475,0.05577913,-0.27298978,0.5774714,1.5891778,3.3887239
0.9350779,-0.09985387,0.057278395,-0.2618697,0.58116245,1.7062154,3.4559622
0.9400783,-0.09866369,0.058758587,-0.250665,0.5844898,1.824943,3.5240622
0.94507873,-0.097447276,0.060218304,-0.2393833,0.5874487,1.9452944,3.5929914
0.9500792,-0.09620488,0.061656266,-0.22803149,0.59003603,2.0672026,3.6627204
0.9550796,-0.09493685,0.06307113,-0.21661717,0.59224844,2.1905913,3.7332125
0.96008,-0.093643546,0.06446153,-0.20514798,0.59408313,2.3153763,3.804428
0.96508044,-0.09232533,0.0658263,-0.19363159,0.5955388,2.4414656,3.8763266
0.97008085,-0.09098244,0.06716412,-0.18207496,0.5966138,2.5687652,3.948862
0.97508126,-0.089615464,0.06847376,-0.17048687,0.59730756,2.6971686,4.021988
0.9800817,-0.08822465,0.069754034,-0.1588743,0.59762,2.826569,4.095653
0.9850821,-0.08681059,0.071003824,-0.14724594,0.5975522,2.9568493,4.169807
0.9900825,-0.08537388,0.072221935,-0.13561037,0.5971047,3.0878906,4.2443943
0.9950829,-0.08391476,0.0734072,-0.12397432,0.59627926,3.2195683,4.319356
1.0000833,-0.08243418,0.074558705,-0.11234796,0.59507906,3.3517525,4.394638
1.0050838,-0.0809325,0.07567534,-0.10073835,0.5935067,3.4843097,4.470177
1.0100842,-0.079410315,0.076756,-0.08915362,0.591565,3.6171064,4.545911
1.0150846,-0.07786834,0.077799946,-0.07760233,0.5892595,3.7500007,4.621779
1.020085,-0.07630718,0.07880601,-0.06609231,0.5865936,3.8828545,4.6977143
1.0250854,-0.074727535,0.079773664,-0.05463171,0.5835744,4.0155277,4.7736588
