time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
8.805734,0.13907349,0.25341365,0.17561889,0.28995904,0.0023612976,0.17674941,0.246851,0.21719366,-0.07427037,3.0973206,0.9416536,3.736186
8.810734,0.13912904,0.2543679,0.3673445,0.48258328,0.0012978315,0.18083113,0.43879622,0.42403018,-0.18890762,3.0238397,0.55240387,3.5602705
8.815735,0.13916612,0.25538436,0.1635108,0.27972907,0.0002052784,0.18505019,0.048384726,0.03437817,-0.30392194,2.94989,-0.94036114,2.1248727
8.820735,0.13919473,0.25640243,0.14533377,0.26254144,-0.00089260936,0.18927634,-0.010978401,-0.008224368,-0.4188666,2.8758311,1.9965669,4.413453
8.825735,0.13919854,0.25748518,0.071733,0.19001961,-0.0020278394,0.1936351,0.04964024,0.08258176,-0.5340322,2.8013673,0.69711983,3.555581
8.830736,0.1391604,0.25868064,0.08924973,0.20877,-0.003230393,0.1982131,-0.018010825,0.025683463,-0.6495424,2.726302,-1.8324338,1.6814826
8.835736,0.13910258,0.25991353,0.19271994,0.31353092,-0.0044482946,0.20284301,0.22373858,0.26952195,-0.76506686,2.650971,0.45661825,3.477652
8.840736,0.13903117,0.26114514,0.2795055,0.40161946,-0.0056669116,0.20744258,0.19391918,0.23799956,-0.880341,2.575588,-0.00054597855,3.18886
8.845737,0.13895357,0.26236308,0.14213157,0.26554108,-0.0068712234,0.21198726,0.26502123,0.3275345,-0.99541366,2.500165,-1.6605898,1.9953383
8.850738,0.13884795,0.26364657,0.31302905,0.43782768,-0.008105874,0.21663767,0.40803343,0.48472524,-1.1105669,2.4243848,-1.1034964,2.3559678
8.855738,0.13871765,0.264976,0.050734043,0.17699242,-0.009359837,0.22134548,-0.07634109,0.021020353,-1.2256775,2.3483405,-1.1064986,2.2579603
8.860739,0.13855696,0.26637658,0.11465967,0.2424793,-0.010641575,0.22615498,0.08461678,0.22192383,-1.3408871,2.2718947,-1.4102696,2.125091
8.865739,0.13834572,0.26792407,0.17950535,0.30908367,-0.011987001,0.23120779,0.29741514,0.42640334,-1.4564881,2.1947134,-1.2472885,2.3260093
8.870739,0.13813734,0.26942757,-0.012167454,0.1191228,-0.013280094,0.23610187,-0.20165199,-0.07119048,-1.5716722,2.1176386,-1.5248591,2.1941152
8.87574,0.1379168,0.27092022,0.11948335,0.25248677,-0.014554501,0.24091244,-0.12092054,0.058332026,-1.6864634,2.0405912,-1.2882105,2.2957542
8.88074,0.13764167,0.2725965,0.12709248,0.26204735,-0.015896201,0.24603081,0.04667151,0.21639407,-1.8018963,1.9625982,-2.6186252,1.3357484
8.88574,0.13737178,0.27422112,0.23809767,0.37494707,-0.017174244,0.25096136,0.09850103,0.2675334,-1.9168408,1.8847668,-1.7828507,1.8755488
8.890741,0.13710165,0.2758323,-0.080022335,0.05870837,-0.018403888,0.25579137,-0.38791767,-0.20480144,-2.031581,1.8068836,-2.1654718,1.8101513
8.895741,0.13681161,0.27748445,0.08383882,0.22451168,-0.019626886,0.26063424,-0.26200283,-0.062350214,-2.146196,1.7287923,-2.0467818,1.787156
8.900742,0.13649833,0.2791848,0.20877373,0.3514602,-0.020847738,0.2655002,0.19633782,0.40296012,-2.2606885,1.6504718,-2.9614644,0.9764704
8.905742,0.13617909,0.28090134,0.1984936,0.34321585,-0.022029191,0.2703197,-0.3217106,-0.10546523,-2.3750942,1.5719867,-3.5667386,0.54529065
8.910743,0.13584971,0.2826419,0.1392405,0.28603262,-0.02317983,0.27510923,0.05572456,0.29340482,-2.4894,1.4933293,-3.2248862,1.0359824
8.915743,0.13550091,0.28445584,0.36393905,0.512894,-0.02431807,0.27996612,0.43751058,0.6709742,-2.603863,1.414262,-3.282764,0.8491189
8.920743,0.13515306,0.28623343,-0.055556655,0.095523775,-0.025399387,0.28466284,-0.46486756,-0.20451796,-2.7177844,1.3353958,-2.7848885,1.1567073
8.925744,0.13477123,0.28809398,0.10387027,0.2571931,-0.026496887,0.28944618,-0.15576056,0.1202836,-2.8316455,1.2562083,-3.7809467,0.55110115
8.930744,0.13436735,0.28999257,0.108332515,0.26395777,-0.027581811,0.2942136,0.21043098,0.4493361,-2.9451785,1.1769409,-2.1589496,1.5966833
8.935744,0.1340003,0.2917222,0.15103912,0.30876106,-0.028534174,0.29854697,0.17247939,0.4002785,-3.0575144,1.0985441,-4.462742,0.06590855
8.940745,0.13364875,0.29339248,0.010763407,0.17050713,-0.02940923,0.30269468,-0.37696594,-0.14324075,-3.1693373,1.0204582,-3.3219862,0.9249973
8.945745,0.13328612,0.29506272,0.2325424,0.394319,-0.03026548,0.3067857,0.29327765,0.52231735,-3.2806277,0.9425726,-4.517826,-0.05352959
8.950746,0.13292575,0.2966923,0.0824703,0.2462368,-0.031075686,0.3107382,-0.08564359,0.14894855,-3.3912585,0.8650574,-2.7729928,1.2198174
8.955747,0.13255465,0.29831862,0.1106962,0.2764602,-0.031868458,0.3146329,0.039919376,0.32285833,-3.5013304,0.7877815,-2.8858109,1.2056983
8.960747,0.13212907,0.30011228,0.08944154,0.2574247,-0.032731235,0.31880927,-0.14515895,0.18983948,-3.611616,0.7099524,-3.1711776,1.0400987
8.965747,0.13164532,0.30208486,0.043825746,0.21426529,-0.03365901,0.32326168,-0.2074104,0.15515363,-3.7221437,0.63148886,-2.8535237,1.2770742
8.970748,0.1311332,0.3041403,0.16978467,0.3427918,-0.034579277,0.32776862,-0.036913723,0.2987991,-3.832561,0.55276865,-2.8579252,1.2120436
8.975748,0.130656,0.30606845,0.097361326,0.2727738,-0.035360873,0.33189738,-0.14811414,0.20222783,-3.9419978,0.47474658,-4.0667863,0.2550315
8.980748,0.1301626,0.3080257,0.013726354,0.19158947,-0.03611687,0.3359853,-0.43713474,-0.111276776,-4.0509734,0.3968172,-3.993729,0.6619187
8.985749,0.12969804,0.30986,0.03864181,0.2188038,-0.036755204,0.33972418,-0.30502582,0.050276518,-4.1588874,0.3196549,-4.8928127,-0.15366739
8.990749,0.12920177,0.31178153,0.010386705,0.19296646,-0.0374071,0.34355503,-0.17608738,0.17828804,-4.2665534,0.2423833,-4.601329,0.15680552
8.995749,0.12871075,0.3136732,0.20840359,0.39336598,-0.03799194,0.34722805,-0.016979605,0.3231892,-4.3735533,0.16548404,-3.9162755,0.5028366
9.00075,0.12823665,0.31547982,0.16906154,0.3563047,-0.038489103,0.35063815,-0.07740682,0.25793388,-4.4795547,0.089273155,-4.835823,-0.052616835
9.005751,0.12776792,0.31723642,0.056513667,0.24598214,-0.038927943,0.3538695,-0.15749487,0.18527877,-4.5846753,0.013631046,-4.5955896,0.07833576
9.010751,0.12729144,0.31899184,0.15224636,0.3439467,-0.03933829,0.35702527,0.005880177,0.34380054,-4.6890793,-0.06161779,-3.9771876,0.45764697
9.015751,0.12682354,0.32069993,0.026420832,0.22029728,-0.03968674,0.36001086,-0.3792603,-0.035072505,-4.7926507,-0.13630033,-5.832897,-0.9017572
9.020752,0.12635422,0.3224058,0.18991983,0.3859714,-0.039996177,0.3629226,-0.028389007,0.3196821,-4.8956394,-0.21063572,-6.121329,-1.1042795
9.025752,0.12588155,0.3240955,0.16084576,0.3590597,-0.040270567,0.36572975,0.016506016,0.36827224,-4.9978065,-0.2844625,-5.2597475,-0.6546248
9.030752,0.12540329,0.32576516,0.06116903,0.2615309,-0.04051453,0.368424,-0.17476606,0.16038108,-5.099063,-0.35772502,-5.423043,-0.7989751
9.035753,0.12494552,0.32733828,0.04161489,0.24400765,-0.04067579,0.370852,-0.38090843,-0.014928043,-5.1991973,-0.4301278,-5.666213,-0.79914963
9.040753,0.12445402,0.3289991,0.12694442,0.33148956,-0.040869832,0.37339455,0.077216685,0.4491036,-5.298873,-0.50241256,-4.060743,0.18127161
9.0457535,0.12395799,0.33065015,0.19587398,0.40256613,-0.041029632,0.3758363,-0.01143837,0.35048336,-5.3977246,-0.5741873,-5.812317,-0.9969562
9.050755,0.12346983,0.33222324,-0.057237864,0.15151551,-0.041130006,0.37803912,-0.28188717,0.078342795,-5.4953227,-0.6450791,-5.7309246,-0.9517702
9.055755,0.1229831,0.33375454,0.1308999,0.3416714,-0.041188776,0.3800835,0.23148632,0.614257,-5.5918603,-0.715244,-4.753129,-0.3422866
9.060755,0.122473955,0.33534062,0.11593044,0.3287971,-0.041255146,0.3821653,0.060779393,0.42076164,-5.687808,-0.78513384,-4.567214,-0.040438175
9.065756,0.12199557,0.336806,0.041035533,0.2558459,-0.04121697,0.38391906,-0.06808922,0.28854662,-5.782531,-0.8540375,-4.6635904,-0.18847954
9.070756,0.12152803,0.33822975,0.06113267,0.27783436,-0.04112321,0.38552034,-0.033403426,0.31126064,-5.876369,-0.92227054,-4.4716616,-0.030049324
9.075756,0.12108219,0.33957908,0.1995449,0.4180418,-0.040954053,0.3869071,0.016234487,0.38187325,-5.96923,-0.98970306,-4.9693294,-0.46511585
9.080757,0.120613694,0.34097427,0.27125823,0.49161887,-0.040802777,0.38832927,0.27568626,0.63228357,-6.0613832,-1.0567391,-6.918175,-1.7452306
9.085757,0.12016308,0.34230542,-0.019858241,0.20228416,-0.040582955,0.38955063,-0.31864122,0.020103395,-6.152547,-1.1229901,-4.1839595,0.014766097
9.090757,0.11973584,0.3435338,0.2421689,0.46596688,-0.040287375,0.39050132,0.5158429,0.8736547,-6.242462,-1.188233,-7.2936034,-2.0186315
9.095758,0.11928725,0.34479973,0.37007177,0.5955842,-0.040011585,0.39147532,0.42233923,0.7688066,-6.33159,-1.2529985,-5.816491,-1.1606821
9.100759,0.11885536,0.34598872,-0.028377771,0.19875562,-0.03967452,0.392228,-0.31180793,0.0263682,-6.419561,-1.3168541,-6.6864314,-1.7304026
9.105759,0.11843729,0.34711337,0.1832155,0.41189155,-0.039286137,0.3927933,0.19214165,0.56718993,-6.506455,-1.3798553,-5.9123178,-1.0675107
9.110759,0.117979884,0.3483463,0.08618641,0.3165528,-0.038956076,0.39352196,-0.34085637,0.055034697,-6.592838,-1.4426613,-6.11433,-1.5295165
9.11576,0.117498636,0.34962052,0.22668731,0.45880923,-0.03864193,0.39425266,0.3601282,0.75752205,-6.678377,-1.504998,-5.744858,-1.0729599
9.12076,0.11702037,0.350866,0.12721431,0.36105996,-0.038285315,0.39483005,-0.12134892,0.27386317,-6.762913,-1.5666363,-6.8598604,-1.6781539
9.12576,0.11654925,0.35206744,0.08214152,0.31765965,-0.03787905,0.39522517,-0.06163594,0.34882778,-6.846398,-1.627519,-8.745541,-3.0825963
9.130761,0.11606145,0.3532875,0.06697726,0.30420336,-0.037473083,0.39556772,-0.053654343,0.32032615,-6.928947,-1.6878394,-6.1616144,-1.2504864
9.135761,0.11562061,0.35433108,0.13350713,0.37221763,-0.036937416,0.39545745,0.19788587,0.57548,-7.0099797,-1.7468877,-7.6279387,-2.3031995
9.140761,0.11517954,0.35535234,-0.025369048,0.21480373,-0.036379904,0.3952331,-0.43490705,-0.028159827,-7.0900245,-1.8052238,-5.4396896,-0.70282865
9.145762,0.11470628,0.35644653,0.3250183,0.5667585,-0.035864234,0.39508379,0.37758318,0.8039966,-7.16934,-1.8631877,-6.67992,-1.6694156
9.150763,0.11421549,0.35757998,0.25568712,0.49905175,-0.03535366,0.3949204,0.24188745,0.65662324,-7.2478666,-1.9206945,-7.905412,-2.5041726
9.155763,0.11374247,0.35862947,-0.04847288,0.19641414,-0.034772992,0.39448518,-0.39107147,0.019125998,-7.325172,-1.9772885,-6.481206,-1.5115142
9.160764,0.11327946,0.35962293,0.114913106,0.3612565,-0.034143567,0.3938471,-0.26340324,0.17957246,-7.4013867,-2.0330806,-8.186023,-2.6365445
9.165764,0.112781286,0.36070248,0.096359015,0.34428024,-0.033560097,0.39329594,-0.12358153,0.32684526,-7.476894,-2.0885453,-7.0970564,-1.8827196
9.170764,0.11228514,0.36177632,0.1478684,0.39735955,-0.032939255,0.3926267,-0.007891744,0.42578244,-7.5515976,-2.143468,-7.6856284,-2.3806496
9.175765,0.11180949,0.362741,0.05306983,0.30400133,-0.032244235,0.3916322,-0.3282585,0.11131936,-7.624931,-2.19737,-8.832649,-3.207966
9.180765,0.11132836,0.36368486,-0.03689313,0.21546337,-0.031535894,0.39050585,-0.56719315,-0.12722933,-7.6971626,-2.2505407,-8.674973,-2.8863025
9.185765,0.110847116,0.3645852,0.04171574,0.29545388,-0.03080368,0.38920224,0.045647472,0.51654506,-7.768221,-2.302905,-7.3367996,-2.1167057
9.190766,0.11034167,0.36556965,-0.00011360645,0.25511435,-0.030097872,0.38798138,-0.19251591,0.2730589,-7.8388085,-2.3550544,-8.008271,-2.7312717
9.195766,0.10984826,0.3664926,0.07496166,0.331606,-0.029339224,0.38653168,-0.1540457,0.3121249,-7.908292,-2.4064124,-8.235732,-2.6408637
